1.137244897959183709e-01
2.782142857142857473e-01
3.111224489795918480e-01
3.904081632653061962e-01
4.416836734693878053e-01
5.856632653061223381e-01
6.486734693877553859e-01
6.351020408163265962e-01
7.106632653061231153e-01
7.318367346938779994e-01
7.661224489795926962e-01
7.827551020408168858e-01
8.280102040816329501e-01
8.269387755102047821e-01
8.525510204081634402e-01
8.809183673469397347e-01
8.904081632653066958e-01
9.230612244897973273e-01
9.245918367346952493e-01
9.329081632653070111e-01
9.489795918367361915e-01
9.389795918367351835e-01
9.517346938775521625e-01
9.583673469387767874e-01
9.604591836734703847e-01
9.751020408163274533e-01
9.722959183673482997e-01
9.799489795918375767e-01
9.808673469387764188e-01
9.866326530612253842e-01
9.878061224489802505e-01
9.827551020408171745e-01
9.866326530612254953e-01
9.881122448979599016e-01
9.875510204081641152e-01
9.939285714285720497e-01
9.929081632653066203e-01
9.944897959183680580e-01
9.945408163265311297e-01
