1.000000000000000000e+00
9.978061224489799264e-01
9.970918367346945921e-01
9.922448979591851348e-01
9.873979591836753444e-01
9.928061224489808101e-01
9.907653061224501734e-01
9.946938775510213437e-01
9.950000000000008837e-01
9.968367346938781237e-01
9.979591836734696964e-01
9.977551020408165217e-01
9.989795918367349037e-01
9.995918367346939837e-01
9.996938775510204600e-01
9.997448979591837537e-01
9.999489795918367063e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
